"no","name","code","type","address","lng","lat","sigudong"
17507,"(주)카앤택",21,"대기오염","서울특별시 성동구 성수동2가 284-52번지 ",127.05107082897,37.5471465853946,"서울특별시 성동구 성수동2가"
17508,"대경특수칠공업사",21,"대기오염","서울특별시 성동구 성수동1가 22-5번지 22-34 ",127.049098620482,37.5443217988089,"서울특별시 성동구 성수동1가"
17509,"(주)해성자동차",21,"대기오염","서울특별시 성동구 성수동2가 3동 277-59호",127.055250421934,37.5482184239099,"서울특별시 성동구 성수동2가"
17510,"(주)동남모터스",21,"대기오염","서울특별시 성동구 행당동 294-7번지 ",127.03451980936,37.5598882792298,"서울특별시 성동구 행당동"
17511,"(주)브이엘모터스",21,"대기오염","서울특별시 성동구 성수동2가 322-5번지 ",127.057084052937,37.541767929646,"서울특별시 성동구 성수동2가"
17512,"서울메트로군자차량사업소",21,"대기오염","서울특별시 성동구 용답동 182 ",127.05525825624,37.5606688568246,"서울특별시 성동구 용답동"
17513,"일진",22,"수질오염","서울특별시 성동구 성수동2가 277-67번지 1층 ",127.062195968303,37.5430149440857,"서울특별시 성동구 성수동2가"
17514,"드림인쇄(주)",22,"수질오염","서울특별시 성동구 성수동2가 279-52번지 1층 ",127.062739722178,37.5453656337213,"서울특별시 성동구 성수동2가"
17515,"월계인쇄-주",22,"수질오염","서울특별시 성동구 성수동2가 277-55번지 1층일부 ",127.059264760506,37.5473799000582,"서울특별시 성동구 성수동2가"
17516,"성신문화인쇄사",22,"수질오염","서울특별시 성동구 성수동2가 279-3번지 1층 ",127.062433342109,37.5455637455964,"서울특별시 성동구 성수동2가"
17517,"(주)미진칼라인쇄사",22,"수질오염","서울특별시 성동구 성수동2가 284-37번지 ",127.052176867057,37.5478023893503,"서울특별시 성동구 성수동2가"
17518,"중앙p&p",22,"수질오염","서울특별시 성동구 성수동2가 277-45번지 2층일부 ",127.061722203503,37.5441290981345,"서울특별시 성동구 성수동2가"
17519,"진흥문화(주)",22,"수질오염","서울특별시 성동구 성수동2가 277-45번지 ",127.061722203503,37.5441290981345,"서울특별시 성동구 성수동2가"
17520,"진봉금속",22,"수질오염","서울특별시 성동구 성수동2가 300-75 (2가3동) ",127.053913194193,37.5457218336534,"서울특별시 성동구 성수동2가"
17521,"두리문화",22,"수질오염","서울특별시 성동구 성수동2가 300-89번지 ",127.053244795481,37.5459222488142,"서울특별시 성동구 성수동2가"
17522,"진영바렐연마",22,"수질오염","서울특별시 성동구 성수동2가 272-30번지 ",127.059554522483,37.541066002126,"서울특별시 성동구 성수동2가"
17523,"용현섬유",22,"수질오염","서울특별시 성동구 성수동1가 72-114번지 ",127.04877334784,37.5407545160467,"서울특별시 성동구 성수동1가"
17524,"이레제경사",22,"수질오염","서울특별시 성동구 성수동2가 277-175번지 (지하1층) ",127.058341482498,37.5460779659914,"서울특별시 성동구 성수동2가"
17525,"(주)삼표산업 성수공장",21,"대기오염","서울특별시 성동구 성수동1가 683번지 ",127.035372590396,37.5452167152762,"서울특별시 성동구 성수동1가"
17526,"신성섬유",22,"수질오염","서울특별시 성동구 성수동2가 279-3031 (2가3동) ",127.063670885321,37.5448159763647,"서울특별시 성동구 성수동2가"
17527,"(주)금홍종합상사",22,"수질오염","서울특별시 성동구 성수동2가 315-97번지 ",127.05598639532,37.5440863663401,"서울특별시 성동구 성수동2가"
17529,"한성자동차(주)",22,"수질오염","서울특별시 성동구 용답동 238-8번지 ",127.068266640358,37.5586967075637,"서울특별시 성동구 용답동"
17530,"(주)삼표산업 성수공장",22,"수질오염","서울특별시 성동구 성수동1가 683번지 ",127.035372590396,37.5452167152762,"서울특별시 성동구 성수동1가"
17531,"(주)삼표산업 성수공장(2)",22,"수질오염","서울특별시 성동구 성수동1가 683-1번지 ",127.035958499085,37.5461115007124,"서울특별시 성동구 성수동1가"
17532,"한성자동차(주)",22,"수질오염","서울특별시 성동구 용답동 238-8번지 ",127.068266640358,37.5586967075637,"서울특별시 성동구 용답동"
17534,"효성디지털프린팅",22,"수질오염","서울특별시 성동구 성수동2가 284-67번지 302호 ",127.053103089527,37.5461976579144,"서울특별시 성동구 성수동2가"
17535,"유림사",22,"수질오염","서울특별시 성동구 성수동2가 309-144번지 2층 ",127.05437652666,37.5414434960636,"서울특별시 성동구 성수동2가"
17536,"세종씨앤피(주)",22,"수질오염","서울특별시 성동구 성수동2가 273-16번지 2층 ",127.059077627407,37.5432663924793,"서울특별시 성동구 성수동2가"
17537,"애드그린인쇄(주)",22,"수질오염","서울특별시 성동구 성수동2가 277-47번지 302호",127.060598493049,37.544463139956,"서울특별시 성동구 성수동2가"
17538,"(주)삼광트러스트",22,"수질오염","서울특별시 성동구 성수동1가 8-6번지 ",127.047661024461,37.5467230097547,"서울특별시 성동구 성수동1가"
17539,"(주)예인미술",22,"수질오염","서울특별시 성동구 성수동2가 289-320번지 ",127.053774462376,37.54698302512,"서울특별시 성동구 성수동2가"
17540,"(주)애드맨",22,"수질오염","서울특별시 성동구 성수동2가 284-7번지 1층 ",127.051948479414,37.5495569144917,"서울특별시 성동구 성수동2가"
17541,"동진프린트",22,"수질오염","서울특별시 성동구 성수동2가 299-147번지 ",127.052896588381,37.5489408412965,"서울특별시 성동구 성수동2가"
17542,"깨끗한자동차나라",22,"수질오염","서울특별시 성동구 성수동2가 19-3번지 ",127.064400544499,37.5435250794918,"서울특별시 성동구 성수동2가"
17543,"서광섬유",22,"수질오염","서울특별시 성동구 성수동2가 333-94번지 1층 우측 ",127.053271451358,37.5425129456842,"서울특별시 성동구 성수동2가"
17544,"한일샘플실",22,"수질오염","서울특별시 성동구 성수동1가 72-114번지 지하 ",127.04877334784,37.5407545160467,"서울특별시 성동구 성수동1가"
17545,"(주)대아티앤피",22,"수질오염","서울특별시 성동구 성수동2가 277-47번지 1층 일부 ",127.060598493049,37.544463139956,"서울특별시 성동구 성수동2가"
17546,"(주)비지니스 대양전산폼",22,"수질오염","서울특별시 성동구 성수동2가 277-40번지 신흥(아)형공장 201호 ",127.06214960097,37.5440004815699,"서울특별시 성동구 성수동2가"
17547,"(주)여명모터스",21,"대기오염","서울특별시 성동구 성수동2가 273-31번지 ",127.060925287277,37.541818178174,"서울특별시 성동구 성수동2가"
17548,"(주)풍성자동차공업사",21,"대기오염","서울특별시 성동구 성수동2가 273-64번지 ",127.060769282631,37.5422770475368,"서울특별시 성동구 성수동2가"
17549,"(주)에스엔메탈",21,"대기오염","서울특별시 성동구 성수동2가 275-22번지 ",127.061704340082,37.5411270673344,"서울특별시 성동구 성수동2가"
17550,"대도도금(주)",21,"대기오염","서울특별시 성동구 성수동1가 13-18번지 1층 ",127.05131791271,37.5500310252913,"서울특별시 성동구 성수동1가"
17551,"선도금속",21,"대기오염","서울특별시 성동구 성수동1가 13-18번지 2층 ",127.05131791271,37.5500310252913,"서울특별시 성동구 성수동1가"
17552,"삼원분체",21,"대기오염","서울특별시 성동구 성수동2가 280-18 (2가3동) ",127.063165350726,37.5474258110671,"서울특별시 성동구 성수동2가"
17553,"대흥도장",21,"대기오염","서울특별시 성동구 성수동2가 273-32번지 ",127.05833991835,37.5427639114673,"서울특별시 성동구 성수동2가"
17554,"신기자동차서비스",21,"대기오염","서울특별시 성동구 마장동 520-10번지 ",127.037641485255,37.5689985594297,"서울특별시 성동구 마장동"
17555,"성우자동차공업(주)",21,"대기오염","서울특별시 성동구 성수동1가 5-1번지 ",127.047002982288,37.5510229288114,"서울특별시 성동구 성수동1가"
17556,"화영공업(주)",21,"대기오염","서울특별시 성동구 용답동 238-3번지 ",127.067880986346,37.5593838499769,"서울특별시 성동구 용답동"
17557,"대한상운(주)",21,"대기오염","서울특별시 성동구 성수동1가 685-58번지 ",127.042045982111,37.5482719773689,"서울특별시 성동구 성수동1가"
17558,"동부금속",21,"대기오염","서울특별시 성동구 성수동2가 3동 278-52호",127.055250421934,37.5482184239099,"서울특별시 성동구 성수동2가"
17559,"우주도금",21,"대기오염","서울특별시 성동구 성수동2가 277-67번지 (2층) ",127.062195968303,37.5430149440857,"서울특별시 성동구 성수동2가"
17560,"삼성모터스",21,"대기오염","서울특별시 성동구 성수동2가 231-32번지 ",127.059515883565,37.5378659400352,"서울특별시 성동구 성수동2가"
17561,"(주)믿음출력",22,"수질오염","서울특별시 성동구 성수동2가 277-47번지 202호",127.060598493049,37.544463139956,"서울특별시 성동구 성수동2가"
17562,"대진문화",22,"수질오염","서울특별시 성동구 성수동2가 280-40번지 1층일부 ",127.061942116229,37.5477455027216,"서울특별시 성동구 성수동2가"
17563,"젊은기획",22,"수질오염","서울특별시 성동구 성수동2가 277-40번지 센츄리프라자 201호 ",127.06214960097,37.5440004815699,"서울특별시 성동구 성수동2가"
17564,"한양실업",22,"수질오염","서울특별시 성동구 성수동1가 656-591번지 (주1 1층) ",127.048650710618,37.5461812859821,"서울특별시 성동구 성수동1가"
17565,"세진테크",22,"수질오염","서울특별시 성동구 성수동2가 309-145번지 ",127.055245673023,37.5410166494807,"서울특별시 성동구 성수동2가"
17566,"성동도로사업소",22,"수질오염","서울특별시 성동구 용답동 250번지 외8필지 ",127.056471129325,37.559199567982,"서울특별시 성동구 용답동"
17567,"현대세차장",22,"수질오염","서울특별시 성동구 용답동 231-1번지 ",127.063396826335,37.5604567271226,"서울특별시 성동구 용답동"
17568,"동진프린트",22,"수질오염","서울특별시 성동구 성수동2가 299-147번지 ",127.052896588381,37.5489408412965,"서울특별시 성동구 성수동2가"
17569,"발해",22,"수질오염","서울특별시 성동구 성수동1가 13-132번지 지층 ",127.04859283643,37.5485451702585,"서울특별시 성동구 성수동1가"
17570,"송지유리",22,"수질오염","서울특별시 성동구 성수동2가 269-6번지 (1층) ",127.060862403295,37.5394873241798,"서울특별시 성동구 성수동2가"
17571,"일진",22,"수질오염","서울특별시 성동구 성수동2가 277-67번지 1층 ",127.062195968303,37.5430149440857,"서울특별시 성동구 성수동2가"
17572,"신광특수정공사",22,"수질오염","서울특별시 성동구 성수동2가 269-212번지 ",127.059988285021,37.5402840751666,"서울특별시 성동구 성수동2가"
17574,"신광도금",22,"수질오염","서울특별시 성동구 성수동2가 269-212번지 1층 일부 ",127.059988285021,37.5402840751666,"서울특별시 성동구 성수동2가"
17575,"대덕자동차공업사",21,"대기오염","서울특별시 성동구 용답동 238-10번지 ",127.068374014048,37.5598997465791,"서울특별시 성동구 용답동"
17576,"학교법인 한양대학교",22,"수질오염","서울특별시 성동구 행당동 17번지 ",127.042483873349,37.5585549996762,"서울특별시 성동구 행당동"
17577,"대성섬유",22,"수질오염","서울특별시 성동구 성수동2가 315-74번지 1층 일부호",127.055322081678,37.5442749882813,"서울특별시 성동구 성수동2가"
17578,"JY(제이와이)",22,"수질오염","서울특별시 성동구 성수동2가 278-44번지 1층 ",127.060730561242,37.5458756584747,"서울특별시 성동구 성수동2가"
17579,"태성실업",22,"수질오염","서울특별시 성동구 성수동2가 289-14번지 주1-1층 ",127.05479405136,37.5457632345494,"서울특별시 성동구 성수동2가"
17580,"JY(제이와이)",22,"수질오염","서울특별시 성동구 성수동2가 278-44번지 1층 ",127.060730561242,37.5458756584747,"서울특별시 성동구 성수동2가"
17581,"한국인터텍테스팅서비스(주)",22,"수질오염","서울특별시 성동구 성수동2가 284-56번지 ",127.051949081054,37.5466734481809,"서울특별시 성동구 성수동2가"
17582,"한성리본(주)",22,"수질오염","서울특별시 성동구 성수동1가 13-109번지 지층 ",127.048938917845,37.5492822243516,"서울특별시 성동구 성수동1가"
17583,"하나특수광택",22,"수질오염","서울특별시 성동구 용답동 230-4번지 ",127.061617223178,37.5609341163383,"서울특별시 성동구 용답동"
17584,"성신기획",22,"수질오염","서울특별시 성동구 성수동2가 277-47번지 207호",127.060598493049,37.544463139956,"서울특별시 성동구 성수동2가"
17585,"태광인쇄",22,"수질오염","서울특별시 성동구 성수동2가 322-2번지 3층 일부 ",127.057541164915,37.5411467388201,"서울특별시 성동구 성수동2가"
17586,"미래피앤씨 주식회사",22,"수질오염","서울특별시 성동구 성수동2가 271-12번지 1층 ",127.058096726214,37.5412749493605,"서울특별시 성동구 성수동2가"
17587,"에이원",22,"수질오염","서울특별시 성동구 성수동1가 656-670번지 ",127.048864222786,37.545631318119,"서울특별시 성동구 성수동1가"
17588,"한양대학병원",22,"수질오염","서울특별시 성동구 행당동 17 ",127.042483873349,37.5585549996762,"서울특별시 성동구 행당동"
17589,"제성문화사",22,"수질오염","서울특별시 성동구 성수동1가 656-439번지 ",127.045228673946,37.546767845111,"서울특별시 성동구 성수동1가"
17590,"엠코테크놀로지코리아(주)",22,"수질오염","서울특별시 성동구 성수동2가 280-1번지 2호6호8호9호 ",127.065846752761,37.5465788489978,"서울특별시 성동구 성수동2가"
17591,"제성문화사",22,"수질오염","서울특별시 성동구 성수동1가 656-439번지 ",127.045228673946,37.546767845111,"서울특별시 성동구 성수동1가"
17592,"선도금속",22,"수질오염","서울특별시 성동구 성수동1가 13-18번지 2층 ",127.05131791271,37.5500310252913,"서울특별시 성동구 성수동1가"
17593,"대도도금(주)",22,"수질오염","서울특별시 성동구 성수동1가 13-18번지 1층 3층 ",127.05131791271,37.5500310252913,"서울특별시 성동구 성수동1가"
17594,"손씨광택",22,"수질오염","서울특별시 성동구 용답동 232-7번지 ",127.063708034573,37.5609422869269,"서울특별시 성동구 용답동"
17595,"(주)에스엔메탈",22,"수질오염","서울특별시 성동구 성수동2가 275-22번지 ",127.061704340082,37.5411270673344,"서울특별시 성동구 성수동2가"
17596,"제일도금",22,"수질오염","서울특별시 성동구 성수동2가 275-22번지 ",127.061704340082,37.5411270673344,"서울특별시 성동구 성수동2가"
17597,"효성인쇄사",22,"수질오염","서울특별시 성동구 성수동2가 280-11번지 ",127.064856094979,37.5471675692893,"서울특별시 성동구 성수동2가"
17598,"진수금속",21,"대기오염","서울특별시 성동구 성수동2가 322-3번지 ",127.056860424153,37.5412694243254,"서울특별시 성동구 성수동2가"
17599,"(주)혜윰자동차",21,"대기오염","서울특별시 성동구 성수동1가 13-459번지 13-460 ",127.051454568054,37.5499609582461,"서울특별시 성동구 성수동1가"
17600,"(주)덴트닥터",21,"대기오염","서울특별시 성동구 성수동2가 284-58번지 ",127.05210100877,37.5472573185961,"서울특별시 성동구 성수동2가"
17601,"(주)마이더스모터스",21,"대기오염","서울특별시 성동구 성수동2가 259-3번지 ",127.059601263294,37.5383766739704,"서울특별시 성동구 성수동2가"
17602,"(주)트루모터스",21,"대기오염","서울특별시 성동구 성수동2가 271-3번지 ",127.058942473641,37.5416259201104,"서울특별시 성동구 성수동2가"
17603,"JY(제이와이)",21,"대기오염","서울특별시 성동구 성수동2가 278-44번지 ",127.060730561242,37.5458756584747,"서울특별시 성동구 성수동2가"
17604,"선에이모터스(주)",21,"대기오염","서울특별시 성동구 성수동2가 281-4번지 외3필지(567) ",127.06431477852,37.5478783929487,"서울특별시 성동구 성수동2가"
17605,"신광도금",21,"대기오염","서울특별시 성동구 성수동2가 333-94번지 ",127.053271451358,37.5425129456842,"서울특별시 성동구 성수동2가"
17606,"명보자동차공업사",21,"대기오염","서울특별시 성동구 용답동 230--1번지 ",127.062555505531,37.5608065824027,"서울특별시 성동구 용답동"
17607,"형제카독크",21,"대기오염","서울특별시 성동구 용답동 225-11번지 4층 ",127.058729810275,37.5617533324629,"서울특별시 성동구 용답동"
17608,"태영트윈클",21,"대기오염","서울특별시 성동구 성수동2가 325-2번지 외 12필지 ",127.055081162801,37.5402640310949,"서울특별시 성동구 성수동2가"
17609,"동우모터스",21,"대기오염","서울특별시 성동구 용답동 238-6번지 ",127.067794794255,37.5584402853925,"서울특별시 성동구 용답동"
17610,"(주)유로매니아모터스",21,"대기오염","서울특별시 성동구 성수동1가 656-480번지 ",127.046024560906,37.5464502958614,"서울특별시 성동구 성수동1가"
17611,"제이2이모터스",21,"대기오염","서울특별시 성동구 성수동2가 301-31번지 ",127.050248164629,37.5451453691053,"서울특별시 성동구 성수동2가"
17612,"CJ상사",21,"대기오염","서울특별시 성동구 성수동2가 269-6 (2가1동) ",127.060862403295,37.5394873241798,"서울특별시 성동구 성수동2가"
17613,"덕마가스충전소",22,"수질오염","서울특별시 성동구 성수동1가 656-1119번지 1층 ",127.044907726373,37.5488008009768,"서울특별시 성동구 성수동1가"
17614,"동창",22,"수질오염","서울특별시 성동구 용답동 5-4번지 지하1층 1층 ",127.055685020567,37.5642619203042,"서울특별시 성동구 용답동"
17615,"성동기업",21,"대기오염","서울특별시 성동구 성수동1가 656-1835번지 ",127.045229565224,37.5508648655436,"서울특별시 성동구 성수동1가"
17617,"(주)에프엠케이",21,"대기오염","서울특별시 성동구 성수동1가 13-431번지 ",127.049042907109,37.5511691420687,"서울특별시 성동구 성수동1가"
17618,"현대자동차(주)동부서비스센터",21,"대기오염","서울특별시 성동구 성수동2가 277-15번지 ",127.058424231428,37.5466958301307,"서울특별시 성동구 성수동2가"
17619,"(주)근호인터내셔날",21,"대기오염","서울특별시 성동구 성수동1가 13-486번지 ",127.049473132329,37.5490612570965,"서울특별시 성동구 성수동1가"
17620,"성빈산업",22,"수질오염","서울특별시 성동구 성수동2가 284-109번지 2층 ",127.052233481009,37.5494714642084,"서울특별시 성동구 성수동2가"
17621,"부원연마",22,"수질오염","서울특별시 성동구 성수동1가 13-192번지 지하 1층 ",127.051119295349,37.5486870920072,"서울특별시 성동구 성수동1가"
17622,"미도사",22,"수질오염","서울특별시 성동구 성수동2가 278-31번지 ",127.060393612426,37.5459231337345,"서울특별시 성동구 성수동2가"
17623,"디.더블유.물들임(D.W.물들임)",22,"수질오염","서울특별시 성동구 성수동2가 315-12번지 지하1층 ",127.055986238001,37.5428167682044,"서울특별시 성동구 성수동2가"
17624,"지에스건설(주)",22,"수질오염","서울특별시 성동구 용답동 250-8번지 ",127.056622596011,37.5572990222512,"서울특별시 성동구 용답동"
17625,"성동산업",22,"수질오염","서울특별시 성동구 성수동2가 316-7번지 지하1층 ",127.052604272791,37.5437674359842,"서울특별시 성동구 성수동2가"
17626,"세진테크",22,"수질오염","서울특별시 성동구 성수동2가 309-145번지 ",127.055245673023,37.5410166494807,"서울특별시 성동구 성수동2가"
17627,"김씨세차장",22,"수질오염","서울특별시 성동구 용답동 229-1번지 ",127.061211778168,37.5615911537757,"서울특별시 성동구 용답동"
17628,"(주)골든모터스",22,"수질오염","서울특별시 성동구 성수동2가 289-291번지 ",127.053884094518,37.5474262665535,"서울특별시 성동구 성수동2가"
17629,"실크로드",22,"수질오염","서울특별시 성동구 성수동1가 13-440번지 지하1층 ",127.047974730709,37.5499422410002,"서울특별시 성동구 성수동1가"
17630,"조양흥진(주)",22,"수질오염","서울특별시 성동구 성수동1가 671-8번지 ",127.044547845908,37.5504765241391,"서울특별시 성동구 성수동1가"
17631,"(주)천일오토모빌",22,"수질오염","서울특별시 성동구 성수동2가 277-44번지 ",127.061215728371,37.5442823514494,"서울특별시 성동구 성수동2가"
17632,"호산테크닉",22,"수질오염","서울특별시 성동구 성수동2가 284-25번지 ",127.052687094562,37.5477754031296,"서울특별시 성동구 성수동2가"
17633,"선에이모터스(주)",21,"대기오염","서울특별시 성동구 성수동2가 281-4번지 외3필지(567) ",127.06431477852,37.5478783929487,"서울특별시 성동구 성수동2가"
17634,"(주)에스씨콥",21,"대기오염","서울특별시 성동구 성수동2가 277-152번지 ",127.06268022192,37.5434984345979,"서울특별시 성동구 성수동2가"
17635,"용교모터스",21,"대기오염","서울특별시 성동구 성수동2가 284-20번지 ",127.052932294671,37.5483852695692,"서울특별시 성동구 성수동2가"
17636,"(주)케이제이 광진모터스",21,"대기오염","서울특별시 성동구 성수동2가 281-10번지 ",127.063681673135,37.5477870144196,"서울특별시 성동구 성수동2가"
17637,"(주)요셉자동차",21,"대기오염","서울특별시 성동구 성수동2가 314-19번지 전체 ",127.05302351054,37.5442409939086,"서울특별시 성동구 성수동2가"
17638,"고진모터스(주)서비스센터",21,"대기오염","서울특별시 성동구 성수동2가 301-102번지 ",127.051085518492,37.545125368036,"서울특별시 성동구 성수동2가"
17639,"(주)포올모터스",21,"대기오염","서울특별시 성동구 성수동2가 278-23번지 ",127.061559248873,37.5467319892315,"서울특별시 성동구 성수동2가"
17640,"(주)다이렉트현대모터스",21,"대기오염","서울특별시 성동구 성수동2가 277-5번지 ",127.059264760506,37.5473799000582,"서울특별시 성동구 성수동2가"
17641,"피에스모터스",21,"대기오염","서울특별시 성동구 성수동2가 275-28번지 ",127.061512857558,37.5416416380409,"서울특별시 성동구 성수동2가"
17642,"(주)풍성그린서비스",21,"대기오염","서울특별시 성동구 성수동2가 277-49번지 ",127.059566513316,37.5443331102521,"서울특별시 성동구 성수동2가"
17643,"영흥공업사",21,"대기오염","서울특별시 성동구 용답동 228-9번지 ",127.060181832103,37.5614702289238,"서울특별시 성동구 용답동"
17644,"대륭자동차공업 주식회사",21,"대기오염","서울특별시 성동구 성수동2가 277-62번지 ",127.061306204966,37.5433939192139,"서울특별시 성동구 성수동2가"
17645,"명성자동차(주)",21,"대기오염","서울특별시 성동구 성수동2가 3동 278-36호",127.055250421934,37.5482184239099,"서울특별시 성동구 성수동2가"
17646,"(주)신용모터풀",21,"대기오염","서울특별시 성동구 성수동2가 277-124번지 ",127.058935361257,37.5472524834984,"서울특별시 성동구 성수동2가"
17647,"한성자동차(주) 용답지점",21,"대기오염","서울특별시 성동구 용답동 238-9 ",127.06859752436,37.5590133964149,"서울특별시 성동구 용답동"
17648,"에프엔아이서비스",21,"대기오염","서울특별시 성동구 용답동 238-3번지 (2층) ",127.067880986346,37.5593838499769,"서울특별시 성동구 용답동"
17649,"화영공업(주)",21,"대기오염","서울특별시 성동구 용답동 238-3번지 ",127.067880986346,37.5593838499769,"서울특별시 성동구 용답동"
17650,"(주)국도모터스",21,"대기오염","서울특별시 성동구 용답동 238-6 ",127.067794794255,37.5584402853925,"서울특별시 성동구 용답동"
17651,"(주)청용",21,"대기오염","서울특별시 성동구 성수동2가 275-74번지 ",127.061556827227,37.5411720141068,"서울특별시 성동구 성수동2가"
17652,"더맨모터스",21,"대기오염","서울특별시 성동구 성수동2가 271-26번지 ",127.059297236519,37.5415208661419,"서울특별시 성동구 성수동2가"
17653,"선인자동차(주)",21,"대기오염","서울특별시 성동구 용답동 238-11번지 ",127.069135597892,37.5595270111959,"서울특별시 성동구 용답동"
17654,"(주)청용",21,"대기오염","서울특별시 성동구 성수동2가 275-74번지 ",127.061556827227,37.5411720141068,"서울특별시 성동구 성수동2가"
17655,"세원사",22,"수질오염","서울특별시 성동구 성수동1가 8-22번지 1층 ",127.046806492475,37.546989596744,"서울특별시 성동구 성수동1가"
17656,"장성정밀",22,"수질오염","서울특별시 성동구 성수동1가 13-192번지 ",127.051119295349,37.5486870920072,"서울특별시 성동구 성수동1가"
17657,"미성캐스팅",22,"수질오염","서울특별시 성동구 성수동2가 321-17번지 ",127.053785758773,37.5420730247662,"서울특별시 성동구 성수동2가"
17658,"미란사",22,"수질오염","서울특별시 성동구 성수동2가 275-22번지 2층 일부 ",127.061704340082,37.5411270673344,"서울특별시 성동구 성수동2가"
17659,"아성금속",22,"수질오염","서울특별시 성동구 성수동2가 269-210번지 ",127.059734733277,37.5404489064648,"서울특별시 성동구 성수동2가"
17660,"삼광유리",22,"수질오염","서울특별시 성동구 성수동2가 269-157번지 1층 ",127.060346274213,37.5402608271723,"서울특별시 성동구 성수동2가"
17661,"세명문화",22,"수질오염","서울특별시 성동구 성수동2가 269-210번지 ",127.059734733277,37.5404489064648,"서울특별시 성동구 성수동2가"
17662,"광훈실업",22,"수질오염","서울특별시 성동구 성수동2가 269-20번지 ",127.058532882349,37.541073270441,"서울특별시 성동구 성수동2가"
17663,"프로앤텍",22,"수질오염","서울특별시 성동구 성수동2가 315-106번지 ",127.056269081671,37.5435137370102,"서울특별시 성동구 성수동2가"
17664,"(주)마이더스모터스",22,"수질오염","서울특별시 성동구 성수동2가 259-3번지 ",127.059601263294,37.5383766739704,"서울특별시 성동구 성수동2가"
17665,"선에이모터스(주)",22,"수질오염","서울특별시 성동구 성수동2가 281-4번지 외3필지(567) ",127.06431477852,37.5478783929487,"서울특별시 성동구 성수동2가"
17666,"주성바렐연마",22,"수질오염","서울특별시 성동구 성수동1가 13-14번지 1층 ",127.051715226207,37.5505088315673,"서울특별시 성동구 성수동1가"
17667,"제일섬유",22,"수질오염","서울특별시 성동구 성수동1가 656-103번지 ",127.048394520036,37.5419833652159,"서울특별시 성동구 성수동1가"
17668,"서광섬유",22,"수질오염","서울특별시 성동구 성수동2가 333-94번지 1층 우측 ",127.053271451358,37.5425129456842,"서울특별시 성동구 성수동2가"
17669,"에이아이모터스(주)",21,"대기오염","서울특별시 성동구 성수동2가 315-3번지 ",127.05637695579,37.5432624869314,"서울특별시 성동구 성수동2가"
17670,"동부자동차써비스",21,"대기오염","서울특별시 성동구 성수동2가 271-22번지 ",127.05864574461,37.5417150866111,"서울특별시 성동구 성수동2가"
17672,"(주)삼원프린테크",22,"수질오염","서울특별시 성동구 성수동2가 279-11번지 ",127.062482222479,37.5451521433763,"서울특별시 성동구 성수동2가"
17673,"(주)동부금속",22,"수질오염","서울특별시 성동구 성수동2가 278-52번지 ",127.059139289847,37.5462656976996,"서울특별시 성동구 성수동2가"
17674,"한마음코팅",22,"수질오염","서울특별시 성동구 성수동2가 277-20번지 3층 ",127.057934115889,37.5460862755484,"서울특별시 성동구 성수동2가"
17675,"(주)에이에스에이쥬얼리",22,"수질오염","서울특별시 성동구 성수동2가 277-40번지 신흥아파트형공장 801호 ",127.06214960097,37.5440004815699,"서울특별시 성동구 성수동2가"
17676,"신광도금",22,"수질오염","서울특별시 성동구 성수동2가 333-94번지 1층 좌측 ",127.053271451358,37.5425129456842,"서울특별시 성동구 성수동2가"
17677,"eo금속",22,"수질오염","서울특별시 성동구 성수동2가 299-198번지 110호 ",127.054431354942,37.5482219578103,"서울특별시 성동구 성수동2가"
17678,"금성유리(주)",22,"수질오염","서울특별시 성동구 성수동2가 277-122번지 전체 ",127.060872601851,37.5452120896527,"서울특별시 성동구 성수동2가"
17679,"이화셈풀",22,"수질오염","서울특별시 성동구 성수동2가 272-39번지 지층 ",127.060714347967,37.5409530568382,"서울특별시 성동구 성수동2가"
17680,"동진프린트",22,"수질오염","서울특별시 성동구 성수동2가 299-147번지 ",127.052896588381,37.5489408412965,"서울특별시 성동구 성수동2가"
17681,"(주)동진씨엔피",22,"수질오염","서울특별시 성동구 성수동2가 299-147번지 ",127.052896588381,37.5489408412965,"서울특별시 성동구 성수동2가"
17682,"매일손세차",22,"수질오염","서울특별시 성동구 성수동2가 301-31번지 1동 1층 ",127.050248164629,37.5451453691053,"서울특별시 성동구 성수동2가"
17683,"영우체인",22,"수질오염","서울특별시 성동구 성수동2가 335-2번지 지층 ",127.054590367565,37.5387822041417,"서울특별시 성동구 성수동2가"
17684,"신덕섬유",22,"수질오염","서울특별시 성동구 성수동2가 284-17번지 지하1층 ",127.052626531425,37.5485494780868,"서울특별시 성동구 성수동2가"
17685,"한양자동차공업사",21,"대기오염","서울특별시 성동구 용답동 238-1번지 238-18 ",127.068374014048,37.5598997465791,"서울특별시 성동구 용답동"
17686,"에이치모터스",21,"대기오염","서울특별시 성동구 성수동2가 277-64번지 ",127.061497129168,37.5432945298082,"서울특별시 성동구 성수동2가"
17687,"주-보배모터스",21,"대기오염","서울특별시 성동구 성수동2가 273-12번지 ",127.060527553315,37.5423754707349,"서울특별시 성동구 성수동2가"
17688,"(주)디엠공업사",21,"대기오염","서울특별시 성동구 성수동2가 279-12번지 ",127.063634122644,37.5460299121805,"서울특별시 성동구 성수동2가"
17689,"(주)에이원모터스",21,"대기오염","서울특별시 성동구 성수동1가 13-13번지 ",127.051338411554,37.5507142434125,"서울특별시 성동구 성수동1가"
